page,immigration_category,activity_type,citizenship,office,level,total_2025,grand_total,children_sum_2025,children_sum_grand,check,ocr_confidence_2025,ocr_confidence_grand
52,Economic,Security Screening,Turkey,Case Processing Centre Ottawa,office,4,66,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,CIO Sydney NS,office,43,107,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,Edmonton IRCC,office,2,17,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,Etobicoke,office,,7,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,Halifax,office,1,7,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,HM Toronto,office,,1,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,HM-New Ineliaibility,office,,1,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,London,office,,3,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,Montreal Immiaration,office,,18,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,Paris,office,,17,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,RROC,office,1,6,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,Vancouver Immiaration,office,2,20,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,Warsaw,office,,2,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,Whitehorse IRCC,office,,33,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,Windsor,office,1,4,,,ok_group,agree,agree
52,Economic,Security Screening,Turkey,Winnipeq,office,,4,,,ok_group,empty,agree
52,Economic,Security Screening,Turkey,Yellowknife,office,,1,,,ok_group,empty,agree
52,Economic,Security Screening,Turkmenistan,,citizenship,2,10,3,44,MISMATCH,majority,agree
52,Economic,Security Screening,Turkmenistan,Case Processing Centre Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,CIO Sydney NS,office,,4,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Windsor,office,2,2,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Turkmenistan,Winnipeq,office,1,1,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Turkmenistan,Udanda,office,,18,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Case Processing Centre Edmonton,office,,2,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Case Processing Centre Ottawa,office,,3,,,IN_FAILED_GROUP,empty,majority
52,Economic,Security Screening,Turkmenistan,CIO Sydney NS,office,,3,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Turkmenistan,Whitehorse IRCC,office,,6,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,,citizenship,617,1798,510,1793,MISMATCH,majority,majority
52,Economic,Security Screening,Ukraine,Calaary Citizenship and Immiaration Canada,office,,16,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,Case Processing Centre Edmonton,office,6,47,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,Case Processing Centre Ottawa,office,15,100,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,Charlottetown IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,CIO Sydney NS,office,369,1060,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,Edmonton IRCC,office,,32,,,IN_FAILED_GROUP,none,agree
52,Economic,Security Screening,Ukraine,Etobicoke,office,24,64,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,Fredericton IRCC,office,,6,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,Halifax,office,3,46,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,HM Niagara Falls,office,,11,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,HM Toronto,office,8,130,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,Kitchener,office,1,6,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,London,office,1,4,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,London Enaland,office,,30,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,Montreal Immiaration,office,8,42,,,IN_FAILED_GROUP,agree,agree
52,Economic,Security Screening,Ukraine,Operational Support Performance Management And,office,,1,,,IN_FAILED_GROUP,empty,agree
52,Economic,Security Screening,Ukraine,Ottawa,office,,,,,IN_FAILED_GROUP,empty,none
53,Economic,Security Screening,Ukraine,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Ukraine,Pretoria,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Ukraine,St John's IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Ukraine,Vancouver Immiaration,office,37,59,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Ukraine,Whitehorse IRCC,office,,24,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Ukraine,Windsor,office,2,41,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Ukraine,Winnipeq,office,36,68,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United Arab Emirates,,citizenship,,2,0,2,reconciled,empty,agree
53,Economic,Security Screening,United Arab Emirates,CIO Sydney NS,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,United Arab Emirates,London Enaland,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,,citizenship,16,166,126,166,MISMATCH,agree,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Case Processing Centre Edmonton,office,,18,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Case Processing Centre Ottawa,office,,28,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,CIO Sydney NS,office,123,37,,,IN_FAILED_GROUP,majority,majority
53,Economic,Security Screening,United Kinadom and Overseas Territories,Edmonton IRCC,office,1,7,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Etobicoke,office,,11,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Halifax,office,,6,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,London Enaland,office,,4,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Montreal Immiaration,office,1,15,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,RROC,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Vancouver Immiaration,office,1,12,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Whitehorse IRCC,office,,19,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Kinadom and Overseas Territories,Winnipeq,office,,6,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United Republic of Tanzania,,citizenship,2,17,2,17,reconciled,agree,agree
53,Economic,Security Screening,United Republic of Tanzania,Case Processing Centre Edmonton,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,United Republic of Tanzania,Case Processing Centre Ottawa,office,,4,,,ok_group,empty,agree
53,Economic,Security Screening,United Republic of Tanzania,CIO Sydney NS,office,2,3,,,ok_group,agree,agree
53,Economic,Security Screening,United Republic of Tanzania,Kitchener,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,United Republic of Tanzania,London Enaland,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,United Republic of Tanzania,Whitehorse IRCC,office,,6,,,ok_group,empty,agree
53,Economic,Security Screening,United Republic of Tanzania,Winnipeq,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,United States of America,,citizenship,2,138,16,138,MISMATCH,majority,agree
53,Economic,Security Screening,United States of America,Abu Dhabi,office,1,1,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,Calaary Citizenship and Immiaration Canada,office,,4,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Case Processing Centre Edmonton,office,2,13,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,Case Processing Centre Ottawa,office,4,28,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,CIO Sydney NS,office,2,42,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,Edmonton IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Etobicoke,office,,7,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Halifax,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Kitchener,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,London,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Montreal Immiaration,office,1,9,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,Paris,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,RROC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Vancouver Immiaration,office,4,15,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,Whitehorse IRCC,office,,6,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,United States of America,Windsor,office,2,3,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,United States of America,Winnipeq,office,,3,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uruquay,,citizenship,,1,0,1,reconciled,empty,agree
53,Economic,Security Screening,Uruquay,CIO Sydney NS,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Uzbekistan,,citizenship,43,49,4,49,MISMATCH,majority,agree
53,Economic,Security Screening,Uzbekistan,Case Processing Centre Edmonton,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uzbekistan,Case Processing Centre Ottawa,office,1,10,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Uzbekistan,CIO Sydney NS,office,,20,,,IN_FAILED_GROUP,none,agree
53,Economic,Security Screening,Uzbekistan,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uzbekistan,Etobicoke,office,2,3,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Uzbekistan,Halifax,office,,3,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uzbekistan,London Enaland,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uzbekistan,RROC,office,1,2,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Uzbekistan,Whitehorse IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uzbekistan,Windsor,office,,4,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Uzbekistan,Winnipeq,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Vanuatu,,citizenship,,1,0,1,reconciled,empty,agree
53,Economic,Security Screening,Vanuatu,Montreal Immiaration,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Venezuela,,citizenship,5,80,5,78,MISMATCH,majority,agree
53,Economic,Security Screening,Venezuela,Case Processing Centre Edmonton,office,,7,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Case Processing Centre Ottawa,office,,19,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,CIO Sydney NS,office,3,13,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Venezuela,Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Etobicoke,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Fredericton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Halifax,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Kitchener,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Mexico City,office,,9,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Montreal Immiaration,office,1,8,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Venezuela,Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Vancouver Immiaration,office,,8,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,Venezuela,Whitehorse IRCC,office,,3,,,IN_FAILED_GROUP,empty,majority
53,Economic,Security Screening,Venezuela,Winnipeq,office,1,4,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,"Yemen, Republic of",,citizenship,10,67,8,65,MISMATCH,agree,agree
53,Economic,Security Screening,"Yemen, Republic of",Calaary Citizenship and Immiaration Canada,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Case Processing Centre Edmonton,office,1,3,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,"Yemen, Republic of",Case Processing Centre Ottawa,office,,9,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",CIO Sydney NS,office,3,22,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,"Yemen, Republic of",Edmonton IRCC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Fredericton IRCC,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Halifax,office,,4,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",London Enaland,office,,4,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Montreal Immiaration,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Ottawa,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Paris,office,,2,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",RROC,office,,1,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Vancouver Immiaration,office,,3,,,IN_FAILED_GROUP,empty,agree
53,Economic,Security Screening,"Yemen, Republic of",Whitehorse IRCC,office,,3,,,IN_FAILED_GROUP,empty,majority
53,Economic,Security Screening,"Yemen, Republic of",Windsor,office,3,4,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,"Yemen, Republic of",Winnipeq,office,1,4,,,IN_FAILED_GROUP,agree,agree
53,Economic,Security Screening,Zambia,,citizenship,,4,0,4,reconciled,empty,agree
53,Economic,Security Screening,Zambia,Case Processing Centre Edmonton,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Zambia,CIO Sydney NS,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Zambia,Whitehorse IRCC,office,,2,,,ok_group,empty,agree
53,Economic,Security Screening,Zimbabwe,,citizenship,1,10,1,10,reconciled,agree,agree
53,Economic,Security Screening,Zimbabwe,Case Processing Centre Ottawa,office,,2,,,ok_group,empty,agree
53,Economic,Security Screening,Zimbabwe,CIO Sydney NS,office,,2,,,ok_group,empty,agree
53,Economic,Security Screening,Zimbabwe,DN West Virtual Team 1,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Zimbabwe,Edmonton IRCC,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Zimbabwe,Vancouver Immiaration,office,1,2,,,ok_group,agree,agree
53,Economic,Security Screening,Zimbabwe,Whitehorse IRCC,office,,1,,,ok_group,empty,agree
53,Economic,Security Screening,Zimbabwe,Winnipeq,office,,1,,,ok_group,empty,agree
53,Family Class,,,,immigration_category,2589,21238,2874,25683,MISMATCH,agree,agree
53,Family Class,HIRV Screening,,,activity_type,6,149,6,139,MISMATCH,agree,agree
53,Family Class,HIRV Screening,Albania,,citizenship,,2,0,2,reconciled,empty,agree
53,Family Class,HIRV Screening,Albania,Rome,office,,2,,,ok_group,empty,agree
